County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Location,Counties,New York Zip Codes
New York,732119,Store,JAC   ,522 9TH AVENUE FOOD CORP         ,LINCOLN GOURMET DELI   ,522,9TH AVENUE                 ,             ,               ,NEW YORK          ,NY,10018,2400,"{'latitude': '40.756411', 'longitude': '-73.994088', 'human_address': '{""address"": ""522 9TH AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10018""}'}",2095,741
New York,620620,Store,A     ,JR LINCOLN PLAZA INC             ,LINCOLN PLAZA NEWSSTAND,1900,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10023,300,"{'latitude': '40.771704', 'longitude': '-73.98205', 'human_address': '{""address"": ""1900 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10023""}'}",2095,750
New York,717468,Store,JAC   ,LINDO AMANECER GROCERY CORP      ,LINDO AMANECER GROCERY ,4099,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10032,3000,"{'latitude': '40.844508', 'longitude': '-73.938905', 'human_address': '{""address"": ""4099 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,728949,Store,JAC   ,LINDO DESPERTAR GROCERY CORP     ,LINDO DESPERTAR GROCERY,202-204,AUDUBON AVE              ,             ,               ,NEW YORK          ,NY,10033,0,"{'latitude': '40.845034', 'longitude': '-73.935053', 'human_address': '{""address"": ""202 204 AUDUBON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,734564,Store,JAC   ,LITTLE INDIA GROCERY STORE INC   ,LITTLE INDIA MARKET    ,385,3RD AVENUE                 ,             ,               ,NEW YORK          ,NY,10016,0,"{'latitude': '40.741721', 'longitude': '-73.981041', 'human_address': '{""address"": ""385 3RD AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,622707,Store,JAC   ,LITTLE MEXICO MEAT GROCERY INC   ,LITTLE MEXICO MEAT GRCY,2119,3RD AVE                     ,             ,               ,NEW YORK          ,NY,10029,1800,"{'latitude': '40.797717', 'longitude': '-73.940197', 'human_address': '{""address"": ""2119 3RD AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,620325,Store,JAC   ,LITTLE M CORP                    ,LITTLE MICHAEL         ,118,LEXINGTON AVE                ,             ,               ,NEW YORK          ,NY,10016,3000,"{'latitude': '40.742558', 'longitude': '-73.982514', 'human_address': '{""address"": ""118 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,737040,Store,JAC   ,LIZZIE FRUITS DELI & GROCERIES CO,LIZZIE FRUITS DELI & GR,2288,2ND AVENUE                  ,             ,               ,NEW YORK          ,NY,10035,1200,"{'latitude': '40.797958', 'longitude': '-73.937072', 'human_address': '{""address"": ""2288 2ND AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,741106,Store,JAC   ,LK SUSHI INC                     ,LK SUSHI               ,355,1ST AVE/ 20TH ST.            ,             ,               ,NEW YORK          ,NY,10010,50,"{'human_address': '{""address"": ""355 1ST AVE 20TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",,
New York,715911,Store,A     ,LMC 49TH INC                     ,LMC 49TH               ,10,"COLUMBUS CIRCLE, SPACE K2A    ",             ,               ,NEW YORK          ,NY,10019,50,"{'latitude': '40.7674', 'longitude': '-73.9827', 'human_address': '{""address"": ""10 COLUMBUS CIRCLE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,620500,Store,JABC  ,L&M DELICATESSEN CORP            ,L&M DELICATESSEN       ,80,7TH AVE(15TH ST)              ,             ,               ,NEW YORK          ,NY,10011,2400,"{'latitude': '40.739303', 'longitude': '-73.999129', 'human_address': '{""address"": ""80 7TH AVE(15TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,624042,Store,JAC   ,LM GROCERY CORP                  ,LM GROCERY             ,2643,8TH AVE                     ,             ,               ,NEW YORK          ,NY,10030,1500,"{'latitude': '40.820399', 'longitude': '-73.943707', 'human_address': '{""address"": ""2643 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",2095,757
New York,627512,Store,A     ,MARQUEE MERCHANDISE LLC          ,LOBBY SNACK            ,240,W 44TH ST      ,             ,               ,NEW YORK          ,NY,10036,60,"{'latitude': '40.758051', 'longitude': '-73.98771', 'human_address': '{""address"": ""240 W 44TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,620609,Store,JAC   ,MORRIS LOBEL&SONS INC            ,LOBELS                 ,1096,MADISON AVE                 ,             ,               ,NEW YORK          ,NY,10028,1500,"{'latitude': '40.778587', 'longitude': '-73.960467', 'human_address': '{""address"": ""1096 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,623301,Store,JAC   ,L&O GROCERY CORP                 ,L&O GROCERY            ,1618,MADISON AVE                 ,             ,               ,NEW YORK          ,NY,10029,2000,"{'latitude': '40.795016', 'longitude': '-73.948475', 'human_address': '{""address"": ""1618 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,742764,Store,JAC   ,LOHO FOOD MARKET CORP            ,LOHO FOOD MARKET       ,40,ST NICHOLAS AVE               ,             ,               ,NEW YORK          ,NY,10026,0,"{'latitude': '40.799965', 'longitude': '-73.952463', 'human_address': '{""address"": ""40 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
New York,629347,Store,JAC   ,LOMA DELI MARKET INC             ,LOMA DELI MARKET       ,133,AVENUE D                     ,             ,               ,NEW YORK          ,NY,10009,1500,"{'latitude': '40.724938', 'longitude': '-73.978232', 'human_address': '{""address"": ""133 AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,629357,Store,JAC   ,LONDON GROCERY CORP              ,LONDON GROCERY         ,252,10TH AVE                     ,             ,               ,NEW YORK          ,NY,10001,600,"{'latitude': '40.748708', 'longitude': '-74.003446', 'human_address': '{""address"": ""252 10TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,722973,Store,JAC   ,LONG XING GROCERY INC            ,LONG XING GROCERY      ,113,MOTT STREET                  ,             ,               ,NEW YORK          ,NY,10013,800,"{'latitude': '40.717589', 'longitude': '-73.997281', 'human_address': '{""address"": ""113 MOTT STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,715797,Store,JAC   ,LOOKS LIKE CANDY LAND CORP       ,LOOKS LIKE CANDY LAND  ,53,MADISON ST CELL203-788-7543 ,             ,               ,NEW YORK          ,NY,10038,1000,"{'latitude': '40.711947', 'longitude': '-73.998038', 'human_address': '{""address"": ""53 MADISON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}'}",2095,797
New York,713584,Store,JAC   ,LOS ALAMOS MEAT & PRODUCE INC    ,LOS ALAMOS MEAT & PRODU,235,E 106TH ST                   ,             ,               ,NEW YORK          ,NY,10029,25000,"{'latitude': '40.791082', 'longitude': '-73.943528', 'human_address': '{""address"": ""235 E 106TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,722576,Store,JAC   ,LOS AMIGOS FOOD CORP             ,LOS AMIGOS FOOD        ,1055,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10032,1800,"{'latitude': '40.836987', 'longitude': '-73.940135', 'human_address': '{""address"": ""1055 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,624631,Store,JAC   ,987 SUPERMARKET INC              ,LOS VECINOS MEAT MKT   ,987,AMSTERDAM AVE                ,             ,               ,NEW YORK          ,NY,10025,1500,"{'latitude': '40.802028', 'longitude': '-73.964546', 'human_address': '{""address"": ""987 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,728953,Store,JAC   ,LOS VECINOS MINI MARKET INC      ,LOS VECINOS MINI MARKET,3518,BROADWAY              ,             ,               ,NEW YORK          ,NY,10031,0,"{'latitude': '40.825601', 'longitude': '-73.950916', 'human_address': '{""address"": ""3518 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,702730,Store,A     ,LOT LESS ON 40TH STREET INC      ,LOT LESS               ,206,W 40TH ST                    ,             ,               ,NEW YORK          ,NY,10018,12000,"{'latitude': '40.754818', 'longitude': '-73.988077', 'human_address': '{""address"": ""206 W 40TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10018""}'}",2095,741
New York,628139,Store,A     ,LOT LESS ON CHAMBERS STREET INC  ,LOT LESS               ,97,CHAMBERS ST                   ,             ,               ,NEW YORK          ,NY,10007,20000,"{'latitude': '40.71476', 'longitude': '-74.007582', 'human_address': '{""address"": ""97 CHAMBERS ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10007""}'}",2095,723
New York,716689,Store,A     ,LOT LESS NYC INC                 ,LOT LESS CLOSEOUTS     ,299,BROADWAY                     ,             ,               ,NEW YORK          ,NY,10007,4000,"{'latitude': '40.715013', 'longitude': '-74.005618', 'human_address': '{""address"": ""299 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10007""}'}",2095,723
New York,704284,Store,JAC   ,LOTTO AND PHOTO CENTER INC       ,LOTTO AND PHOTO CENTER ,1391,MADISON AVE                 ,             ,               ,NEW YORK          ,NY,10029,500,"{'latitude': '40.787682', 'longitude': '-73.953839', 'human_address': '{""address"": ""1391 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,621661,Store,A     ,LIN SISTER HERB SHOP INC         ,L S                    ,4,BOWERY ST                      ,             ,               ,NEW YORK          ,NY,10013,1800,"{'latitude': '40.714205', 'longitude': '-73.997482', 'human_address': '{""address"": ""4 BOWERY ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,627640,Store,JAC   ,SIMCHICK MEATS INC               ,L SIMCHICK MEATS       ,988,1ST AVE                  ,             ,               ,NEW YORK          ,NY,10022,1200,"{'latitude': '40.756569', 'longitude': '-73.964183', 'human_address': '{""address"": ""988 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10022""}'}",2095,749
New York,627828,Store,A     ,YU GUI WENG & JI CHAO NI         ,LUCKY EAST TRADING COMP,41,E BROADWAY SUITE #110         ,             ,               ,NEW YORK          ,NY,10002,700,"{'latitude': '40.713561', 'longitude': '-73.996117', 'human_address': '{""address"": ""41 E BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,710442,Store,A     ,LUCKY GROCERY USA INC            ,LUCKY GROCERY USA      ,67B,ELDRIDGE ST                  ,             ,               ,NEW YORK          ,NY,10002,500,"{'latitude': '40.716594', 'longitude': '-73.992765', 'human_address': '{""address"": ""67B ELDRIDGE ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,706236,Store,A     ,LUCKY HESTER CORNER GROCERY STORE,LUCKY HESTER CORNER GRO,119D,HESTER ST                   ,             ,               ,NEW YORK          ,NY,10002,1000,"{'latitude': '40.7167', 'longitude': '-73.993564', 'human_address': '{""address"": ""119D HESTER ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,740046,Store,JAC   ,RODRIGUEZ JUAN LUIS              ,LUIS MEAT MARKET       ,88,ESSEX STREET STORE #26        ,             ,               ,NEW YORK          ,NY,10002,1000,"{'latitude': '40.718228', 'longitude': '-73.988374', 'human_address': '{""address"": ""88 ESSEX STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,738911,Store,JAC   ,C & F MARKET PLACE CORP          ,LUNA BROTHERS FRUIT PLA,88,ESSEX STREET STALL #14 & 15   ,             ,               ,NEW YORK          ,NY,10002,2000,"{'latitude': '40.718228', 'longitude': '-73.988374', 'human_address': '{""address"": ""88 ESSEX STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,731696,Store,JAC   ,LUNA DELI INC                    ,LUNA DELI              ,3494,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10031,0,"{'latitude': '40.824949', 'longitude': '-73.951401', 'human_address': '{""address"": ""3494 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,728231,Store,JAC   ,LUNA FOOD MARKET CORP            ,LUNA FOOD MARKET       ,2121,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10029,1800,"{'latitude': '40.791668', 'longitude': '-73.938585', 'human_address': '{""address"": ""2121 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,736668,Store,JAC   ,LUNA GOURMET DELI GROCERY 1 INC  ,LUNA GOURMET DELI GROCE,147,SHERMAN AVENUE               ,             ,               ,NEW YORK          ,NY,10034,1800,"{'latitude': '40.864546', 'longitude': '-73.923414', 'human_address': '{""address"": ""147 SHERMAN AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,728748,Store,JAC   ,LUNA GROCERY CORP                ,LUNA GROCERY           ,264,SHERMAN AVENUE               ,             ,               ,NEW YORK          ,NY,10034,1500,"{'latitude': '40.866396', 'longitude': '-73.918362', 'human_address': '{""address"": ""264 SHERMAN AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,714562,Store,A     ,LUNG TONG GINSENG INC            ,LUNG TONG GINSENG      ,56,EAST BROADWAY                 ,             ,               ,NEW YORK          ,NY,10002,1000,"{'latitude': '40.713623', 'longitude': '-73.995372', 'human_address': '{""address"": ""56 EAST BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,739060,Store,JAC   ,MAAMOUL SHOP LLC                 ,MAAMOUL SHOP           ,617,W 46TH STREET                ,             ,               ,NEW YORK          ,NY,10036,0,"{'latitude': '40.763792', 'longitude': '-73.997432', 'human_address': '{""address"": ""617 W 46TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,727220,Store,JAC   ,MACOMBS 1 DELI GROCERY INC       ,MACOMBS 1 DELI GROCERY ,67,MACOMBS PLACE                 ,             ,               ,NEW YORK          ,NY,10039,0,"{'latitude': '40.826895', 'longitude': '-73.937435', 'human_address': '{""address"": ""67 MACOMBS PLACE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10039""}'}",2095,798
New York,722178,Store,JAC   ,MADE BY PAULINE LLC              ,MADE BY PAULINE        ,151,WEST 34TH STREET         ,             ,               ,NEW YORK          ,NY,10001,50,"{'latitude': '40.750671', 'longitude': '-73.989853', 'human_address': '{""address"": ""151 WEST 34TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,730227,Store,JAC   ,MADINA DELI SHOP INC             ,MADINA DELI SHOP       ,402,E 11TH STREET                ,             ,               ,NEW YORK          ,NY,10009,900,"{'latitude': '40.7293', 'longitude': '-73.983813', 'human_address': '{""address"": ""402 E 11TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,721372,Store,JAC   ,MADISON DELI EXPRESS INC         ,MADISON DELI           ,1550,MADISON AVE                 ,             ,               ,NEW YORK          ,NY,10029,1800,"{'latitude': '40.792812', 'longitude': '-73.950092', 'human_address': '{""address"": ""1550 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,711436,Store,JAC   ,MADISON OK MARKET INC            ,MADISON OK MARKET      ,1291,MADISON AVE                 ,             ,               ,NEW YORK          ,NY,10128,2200,"{'latitude': '40.784544', 'longitude': '-73.956122', 'human_address': '{""address"": ""1291 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10128""}'}",2095,583
New York,741117,Store,JAC   ,MADISON ST DELI & GROCERY CORP   ,MADISON ST DELI & GROCE,280,HENRY STREET                 ,             ,               ,NEW YORK          ,NY,10002,1200,"{'latitude': '40.713942', 'longitude': '-73.983696', 'human_address': '{""address"": ""280 HENRY STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,738556,Store,A     ,MAHANT 195 INC                   ,MAHANT 195             ,195,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10011,1800,"{'latitude': '40.745819', 'longitude': '-74.001803', 'human_address': '{""address"": ""195 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,741666,Store,A     ,MAHANT 385 INC                   ,MAHANT 385             ,385,CANAL ST                     ,             ,               ,NEW YORK          ,NY,10013,2200,"{'latitude': '40.721536', 'longitude': '-74.004873', 'human_address': '{""address"": ""385 CANAL ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,740505,Store,JAC   ,MAIMON MARISCOS INC              ,MAIMON MARISCOS        ,1356,ST. NICHOLAS AVE            ,             ,               ,NEW YORK          ,NY,10033,0,"{'latitude': '40.847216', 'longitude': '-73.935277', 'human_address': '{""address"": ""1356 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,627357,Store,JAC   ,SINGAPORE MALAYSIA BEEF JERKY INC,MALAYSIA BEEF JERKY    ,95A,ELIZABETH ST                 ,             ,               ,NEW YORK          ,NY,10013,200,"{'latitude': '40.718415', 'longitude': '-73.995876', 'human_address': '{""address"": ""95A ELIZABETH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,731645,Store,JAC   ,MALIBA TRADING INC               ,MALIBA TRADING         ,1983,7TH AVE                     ,             ,               ,NEW YORK          ,NY,10026,800,"{'latitude': '40.805241', 'longitude': '-73.950945', 'human_address': '{""address"": ""1983 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
New York,623073,Store,A     ,ALI MURAD&MIAH SYED K            ,M ALI GROCERY          ,127,LUDLOW ST                    ,             ,               ,NEW YORK          ,NY,10002,200,"{'latitude': '40.719916', 'longitude': '-73.988445', 'human_address': '{""address"": ""127 LUDLOW ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,724343,Store,JAC   ,MALIK AND NURI IMPORTERS INC     ,MALIK AND NURI         ,2322,ACP JR BLVD                 ,             ,               ,NEW YORK          ,NY,10030,1200,"{'human_address': '{""address"": ""2322 ACP JR BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",,
New York,629461,Store,JAC   ,MALT&MOLD INC                    ,MALT&MOLD              ,221,E BROADWAY             ,             ,               ,NEW YORK          ,NY,10002,350,"{'latitude': '40.714312', 'longitude': '-73.987093', 'human_address': '{""address"": ""221 E BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,727457,Store,JAC   ,MAMA MARGARITA'S FOOD LTD        ,MAMA MARGARITA'S FOOD 0,1580,PARK AVENUE                 ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.796807', 'longitude': '-73.945259', 'human_address': '{""address"": ""1580 PARK AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,622705,Store,JAC   ,YABAI IBRAHIM M                  ,MANHATTAN AVE FOOD MART,507,MANHATTAN AVE                ,             ,               ,NEW YORK          ,NY,10027,1200,"{'latitude': '40.80833', 'longitude': '-73.954415', 'human_address': '{""address"": ""507 MANHATTAN AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,724450,Store,JAC   ,MANHATTAN DELI STORE CORP        ,MANHATTAN DELI STORE   ,57,AUDUBON AVE                   ,             ,               ,NEW YORK          ,NY,10032,1800,"{'latitude': '40.84065', 'longitude': '-73.93825', 'human_address': '{""address"": ""57 AUDUBON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,727705,Store,JAC   ,MANHATTAN FARMERS MARKET LLC     ,MANHATTAN FARMERS MARKE,448,WEST 16TH STREET             ,             ,               ,NEW YORK          ,NY,10011,0,"{'latitude': '40.743031', 'longitude': '-74.006216', 'human_address': '{""address"": ""448 WEST 16TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,621966,Store,JACH  ,783 MANHATTAN FRUIT EXCHANGE INC ,MANHATTAN FRUIT EXCHGE ,448,W 16TH ST                    ,             ,               ,NEW YORK          ,NY,10011,13500,"{'latitude': '40.743031', 'longitude': '-74.006216', 'human_address': '{""address"": ""448 W 16TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,737442,Store,JAC   ,MANHATTAN HUT BAZAR INC          ,MANHATTAN HUT BAZAR    ,165,E 106TH STREET #B            ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.791842', 'longitude': '-73.945327', 'human_address': '{""address"": ""165 E 106TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,623787,Store,JACH  ,MANHATTAN LOBSTER PLACE LLC      ,MANHATTAN LOBSTER PLACE,75,9TH AVE                       ,             ,               ,NEW YORK          ,NY,10011,14000,"{'latitude': '40.742227', 'longitude': '-74.004466', 'human_address': '{""address"": ""75 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,729139,Store,JAC   ,MANHATTAN SEAFOOD INC            ,MANHATTAN SEAFOOD      ,3344,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10031,0,"{'latitude': '40.820337', 'longitude': '-73.954773', 'human_address': '{""address"": ""3344 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,709813,Store,A     ,MANHATTAN SMOKE SHOP & CANDY CORP,MANHATTAN SMOKE SHOP & ,41B,MADISON AVE                  ,             ,               ,NEW YORK          ,NY,10038,1000,"{'latitude': '40.742537', 'longitude': '-73.986738', 'human_address': '{""address"": ""41B MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}'}",2095,734
New York,718382,Store,JAC   ,MANHATTANVILLE DELI CORP         ,MANHATTANVILLE DELI    ,1413,AMSTERDAM AVE               ,             ,               ,NEW YORK          ,NY,10027,0,"{'latitude': '40.815484', 'longitude': '-73.95473', 'human_address': '{""address"": ""1413 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,725095,Store,JAC   ,MANHATTAN VILLE DELI GOURMET INC ,MANHATTAN VILLE DELI GO,1437,AMSTERDAM AVE               ,             ,               ,NEW YORK          ,NY,10027,0,"{'latitude': '40.816468', 'longitude': '-73.954027', 'human_address': '{""address"": ""1437 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,741608,Store,JAC   ,MANHATTANVILLE GOURMET DELI 2 INC,MANHATTANVILLE GOURMET ,1477,AMSTERDAM AVE           ,             ,               ,NEW YORK          ,NY,10027,0,"{'latitude': '40.817488', 'longitude': '-73.953271', 'human_address': '{""address"": ""1477 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,739952,Store,JAC   ,MANHATTEN AVENUE COMMUNITY CAFE I,MANHATTEN AVE COMMUNITY,51,WEST 106TH STREET             ,             ,               ,NEW YORK          ,NY,10025,0,"{'latitude': '40.798652', 'longitude': '-73.96146', 'human_address': '{""address"": ""51 WEST 106TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,625575,Store,JAC   ,MANI MARKET PLACE INC            ,MANI MARKET PLACE      ,697,COLUMBUS AVE                 ,             ,               ,NEW YORK          ,NY,10025,10000,"{'latitude': '40.791422', 'longitude': '-73.968561', 'human_address': '{""address"": ""697 COLUMBUS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,710938,Store,A     ,MANI MINI MARKET INC             ,MANI MINI MARKET       ,1728,2ND AVE                     ,             ,               ,NEW YORK          ,NY,10128,1500,"{'latitude': '40.78026', 'longitude': '-73.949984', 'human_address': '{""address"": ""1728 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10128""}'}",2095,583
New York,705522,Store,JAC   ,MANUELS FRUITS & VEGETABLES INC  ,MANUELS FRUITS & VEGETA,2060,2ND AVE                     ,             ,               ,NEW YORK          ,NY,10029,1100,"{'latitude': '40.790392', 'longitude': '-73.942609', 'human_address': '{""address"": ""2060 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,621480,Store,JAC   ,REYES JUAN MANUEL                ,MANUELS GROCERY        ,3675,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10031,2100,"{'latitude': '40.83088', 'longitude': '-73.9473', 'human_address': '{""address"": ""3675 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,625405,Store,JAC   ,MADISON GOURMET LTD              ,MARCHE MADISON         ,931,MADISON AVE                  ,             ,               ,NEW YORK          ,NY,10021,3800,"{'latitude': '40.772979', 'longitude': '-73.964553', 'human_address': '{""address"": ""931 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10021""}'}",2095,744
New York,628333,Store,A     ,MAREB 99C PLUS ENTERPRISES INC   ,MAREB 99C PLUS         ,107,LENOX AVE                    ,             ,               ,NEW YORK          ,NY,10026,1000,"{'latitude': '40.801597', 'longitude': '-73.950079', 'human_address': '{""address"": ""107 LENOX AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
New York,715144,Store,JAC   ,NABEEL & LAREEN CORP             ,MARIA GOURMET DELI     ,1974,7TH AVE                     ,             ,               ,NEW YORK          ,NY,10026,2000,"{'latitude': '40.805079', 'longitude': '-73.951269', 'human_address': '{""address"": ""1974 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
